,Similarity,EmojiSequence
911,0.7613467,🙏💔
912,0.7612794,🌺🌼
913,0.7611385,👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻
914,0.7609564,✨♥
915,0.7609074,🥰👍
916,0.7607843,🥺🥺🥺🥺❤
917,0.7606284,💕❤
918,0.7606168,🥺💜💜
919,0.76055765,😍💗
920,0.7605525,🙏🌾
921,0.7605493,🤍♥
922,0.76053643,😻❤
923,0.7603998,😁✨
924,0.7603979,😍😍😘😘
925,0.76002276,🌺🌺🌺
926,0.7599253,😊⭐
927,0.75992215,🎄⛄
928,0.75988996,😎😬💎
929,0.7598436,🤗😘❤
930,0.7598398,🙏🕊
931,0.75983286,💔🙏
932,0.75957483,🌸❤
933,0.7595739,🌞🌞
934,0.7592991,🍀🥺
935,0.75919807,💐😊
936,0.75911224,😍😍😍♥
937,0.7590874,💪🏽💪🏽
938,0.75894177,⛄❄
939,0.75878346,🌳♥
940,0.7587575,🙏🏼🌹
941,0.75866497,🥰🙏
942,0.7585921,😘😍
943,0.7585292,🎂🥂
944,0.7584398,🎶✨
945,0.758283,🦋❤
946,0.75795805,😎💪
947,0.7578889,💜😭
948,0.7576965,🌹♥
949,0.7576952,🔥✨
950,0.7572827,👏👏❤
951,0.75675297,✨🤍
952,0.75660694,🙏🏼♥
953,0.7565572,😊😘
954,0.75611866,🙏💙
955,0.7560733,🎉✨
956,0.75550604,😊🍀
957,0.755452,😘🤗
958,0.7552873,🤞❤
959,0.7550758,😍😍😍😍😍😍😍😍😍
960,0.7549863,🙏🏿❤
961,0.7546525,💯✌
962,0.7543243,🌺🌺🌺🌺
963,0.7542902,🔥🔥🔥🔥❤
964,0.7542818,😍😍😍❤
965,0.7542739,🥺😘
966,0.75421995,🥺🧡
967,0.7541324,😇💜
968,0.7540628,🤘❤
969,0.7540589,🍃🌼
970,0.753986,💜❣
971,0.75367177,💘💘💘💘
972,0.7532773,💕💋
973,0.7532368,🌸💕
974,0.75300103,🙏🏽🙏🏽🙏🏽🙏🏽
975,0.7529974,🤝❤
976,0.75298786,🌺🌺🌺🌺🌺
977,0.75295764,🔥🛹
978,0.75292814,🎈🎈🎈
979,0.75267977,🥰✌
980,0.7525475,🌺☘
981,0.7521542,🥳🙌
982,0.75210905,💙⚽
983,0.75210726,🤗👍
984,0.7520505,😘🙏
985,0.75198984,🌴🌴🌴🌴
986,0.7515608,🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻
987,0.7513776,💜💜💜💜💜💜💜
988,0.7513672,🥰💕
989,0.7511808,‍💋‍👨👩‍❤
990,0.7511761,💜🥺
991,0.7508227,🎉🎁
992,0.7507334,💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖
993,0.75072926,💪✨
994,0.75069463,🎅❄
995,0.7505704,🤩🥰
996,0.75052106,🦁❤
997,0.7505044,🥺🦋
998,0.75033104,😘💋
999,0.7502638,🤲♥
1000,0.7500204,🇧🇩🇧🇩🇧🇩🇧🇩
1001,0.74992657,🇨🇱♥
1002,0.74989724,😊😊🙏🏽🙏🏽
1003,0.7496777,💚🌳
1004,0.7496589,🎤🎶
1005,0.7495643,🙏🙏🔥
1006,0.7493595,👍☺
1007,0.7490281,🎈🎈
1008,0.74890244,😘🤗🎄🍀
1009,0.7487016,🖤🖤🖤🖤
1010,0.7486315,🎉🎉🎉🎉🎉
1011,0.7486123,🧡🧡
1012,0.7483978,💫🌟
1013,0.7483786,🎉🍾
1014,0.7483193,🧡🧡🧡
1015,0.7482223,💜🔥
1016,0.74783474,🕊🤍
1017,0.74782395,🙏🏻♥
1018,0.7477703,😭💞
1019,0.74762905,💪😁
1020,0.74750304,💛🌿
1021,0.7474736,😌🙏
1022,0.74738777,💙⚡
1023,0.7472968,✨🤩
1024,0.7470615,🙏🙌
1025,0.7468208,‍🔥🔥
1026,0.7465451,🌄💐
1027,0.746209,👏🎉
1028,0.74579436,😍🎄
1029,0.74576384,🙏😘
1030,0.74572825,🍾🥂
1031,0.7454875,😇🥰
1032,0.7451423,🍃🍃
1033,0.74504894,🥳🎄
1034,0.7446843,🌧🌧
1035,0.7446592,😍🥰❤
1036,0.7443945,😃💕
1037,0.74404395,🥺🥰❤
1038,0.74381816,👏🏿👏🏿👏🏿
1039,0.7438017,☺👍
1040,0.7434488,💛💛💛💛
1041,0.7434386,👏🏽👏🏽👏🏽👏🏽
1042,0.7434039,🌹🌻
1043,0.74339557,😚😚😚
1044,0.7432884,😭💕💕
1045,0.74323726,💕🤍
1046,0.7431636,👍⚡
1047,0.7431375,👏🙏
1048,0.7429837,💙🥺
1049,0.742916,❤🍀
1050,0.7425907,🙌🏼🙌🏼🙌🏼
1051,0.74254394,😂💕
1052,0.742509,☕☺
1053,0.7424241,🐶❤
1054,0.742334,🙏🏼❤
1055,0.742056,😍💕
1056,0.7420044,👑❤
1057,0.7420021,🥂🥂
1058,0.7419921,🥺🤞🏻
1059,0.741933,👋😃☀
1060,0.74182135,🐬☘
1061,0.74160624,💓💓
1062,0.74132997,🔥❣
1063,0.74098647,🍀🍀🍀🍀
1064,0.74089164,🌹❣
1065,0.74087846,🫂🫂
1066,0.7407831,🌧🌷
1067,0.74054885,🥰✨
1068,0.74047214,🤞🏼🤞🏼🤞🏼
1069,0.7403697,🤗🌺
1070,0.74024856,🤲💐
1071,0.7402311,🙌🏽🙌🏽🙌🏽
1072,0.7398977,🎉🎄
1073,0.73971087,☕😊
1074,0.7395997,✨❄
1075,0.7392982,🙏👍
1076,0.7392629,😌💓
1077,0.73925817,🙏🏻🌹
1078,0.7391963,🤍✨
1079,0.7388935,🙌🏻🙏🏻
1080,0.738835,🌹☕😘❤
1081,0.73861873,🐝❤
1082,0.7386082,😊🙏🏻
1083,0.7385168,🙌🏼🙌🏼
1084,0.7385158,🥰💞
1085,0.7385034,💐☕
1086,0.73843503,🙂♥
1087,0.73813725,❤❤❤❤❤❤❤❤
1088,0.7380073,🌹🌺
1089,0.7378311,🖤💚
1090,0.7377721,🎄☕
1091,0.7376766,🙏🙏🙏🙏🙏🙏🙏🙏
1092,0.737592,🌿🌺
1093,0.7374496,🤗☕🍀
1094,0.73688465,🥰☕
1095,0.73667794,🎁❤
1096,0.73664755,😆💕✨
1097,0.7363847,💚🌹
1098,0.7363142,👢👠👡👠👟👡👟👡👞👠👝👠👑👡👑👡👑👝👠👡👟👡👟👡👑👡👝👡👑👑👝🤩🤩🤗🤩😍🤩😍❤
1099,0.73622715,🚀❤
1100,0.7359871,💛💚
1101,0.7358997,👋😉
1102,0.7356802,🥰🥰🥰🥰🥰🥰
1103,0.73549557,☕🤗
1104,0.7354858,💓💓💓
1105,0.735266,✨🌸
1106,0.7344741,🙏💕
1107,0.73444474,☕🙋‍♀
1108,0.734363,🙏🏻🕊🙏🏻🌈🙏🏻⚖
1109,0.7342262,🥂🍾
1110,0.7340527,👍🥰
1111,0.7338771,☕🙏
1112,0.733796,😭💚
1113,0.7332573,😗😙😚😘❤
1114,0.7329501,🙏🌷
1115,0.7326293,🙏☕
1116,0.7324847,👏💪
1117,0.7324686,❤☕🍀
1118,0.73239493,👏👏👏👏👏👏👏👏
1119,0.7323264,💙💙💙💙💙
1120,0.73230064,😃✋
1121,0.7319456,💛♥
1122,0.7318573,😉✌
1123,0.73179823,😭😭😭😭😭❤
1124,0.73147917,👍🔥
1125,0.7313955,🌹🍃
1126,0.7313719,✨🖤
1127,0.7311157,🎄🎀
1128,0.73071444,😊💜☕
1129,0.7304944,💚🖤
1130,0.73024124,😆💦
1131,0.7302302,😃✌
1132,0.73014885,🎉🎂
1133,0.73010445,🤲🏻♥
1134,0.7300592,🌸🌸
1135,0.7299545,👍👏👏👏
1136,0.7299492,💜💜💜💜💜
1137,0.72992396,🤞🤞🤞🤞🤞
1138,0.72978026,🐾🐾
1139,0.72962826,🥲✨
1140,0.7296156,💞💕
1141,0.7295997,🥺💓
1142,0.72944343,🙂🙏
1143,0.72916657,💞💞💞
1144,0.72903705,✅❤
1145,0.72857535,💋☀
1146,0.72856116,🫂❤
1147,0.72850096,👏🏾👏🏾👏🏾👏🏾
1148,0.7283124,💙💪
1149,0.72827256,🍂🍁
1150,0.72825444,😍🥳
1151,0.72820747,😭😭😭♥
1152,0.7278553,🎄🌟
1153,0.7277745,🍀☘
1154,0.727733,✨😍
1155,0.727698,🧡💙
1156,0.72768325,🤗🍀
1157,0.72728,🇨🇱✌🏻
1158,0.72704095,🙇🙇
1159,0.72698015,❤💙
1160,0.72684276,🤩🎉🎁
1161,0.7267634,🌴🌲
1162,0.7266345,🤍🕊
1163,0.7264859,🥳👑
1164,0.7264393,💯♥
1165,0.7262646,💚✌
1166,0.7260445,✌🇨🇱
1167,0.72597194,❄☃
1168,0.725904,🤍🥺
1169,0.72589064,🎅❤
1170,0.7257759,🤗🤗🤗🤗
1171,0.7257594,😌🌃💤
1172,0.7256972,💎❤
1173,0.725665,💖💖😘🌹
1174,0.7252202,🤗❤
1175,0.7252166,👍🏻❤
1176,0.7246809,💫💫💫
1177,0.7246368,🥳🎂
1178,0.7240639,😉👍🎶
1179,0.72402817,🙏🏻☕☘
1180,0.72321856,😭💛
1181,0.72303295,🤗☺
1182,0.72297764,😳✨
1183,0.72274685,😍💙
1184,0.7224966,🍀🌞🤗❄☕
1185,0.7222284,🙏🏼🤍
1186,0.72215855,🤗☕
1187,0.7218886,☕😘😘
1188,0.7218554,🙏😊
1189,0.72182614,😉🤗
1190,0.7216104,😍✨
1191,0.72151625,🙏🏿🙏🏿
1192,0.72126687,👏👍
1193,0.72122324,💯👍
1194,0.72116286,🙏😇
1195,0.7207788,❤😁
1196,0.72062415,👏🏻❤
1197,0.7206156,🌹🍀
1198,0.7205074,☕☕☕
1199,0.7202965,🙌❤
1200,0.72009957,☕🍀
1201,0.71967113,🎉🎉🎉🎉
1202,0.7194036,🍀🤗
1203,0.71884334,🐏💯🇪🇸❤
1204,0.7187698,🌹🤲
1205,0.7185954,😊😘😘😘
1206,0.71857476,🌺🌺
1207,0.71847105,💞🫂
1208,0.7183937,🙏🏾🙏🏾🙏🏾
1209,0.7181932,🙏✝
1210,0.7177915,🥺💞
1211,0.7177805,😱💦
1212,0.71776843,🙏🤍
1213,0.7177456,😊☀
1214,0.7175978,🙏💐☕
1215,0.71759,🙏😍
1216,0.71728647,😽😽
1217,0.7172811,🙏🏽❤
1218,0.71699417,🌝⏰
1219,0.71629345,💪💪💪💪💪
1220,0.7159333,🙏🌹🌹
1221,0.71592677,👏❤
1222,0.7156871,👍✌
1223,0.7155019,💙💙💙💙💙💙💙
1224,0.7153827,💋💋💋💋
1225,0.7146733,🇨🇱🇨🇱🇨🇱🇨🇱
1226,0.7142033,❤💚
1227,0.71387,🤗☕❄
1228,0.71353316,🙏🏻🕯🕯🕯🕯
1229,0.7135022,🎂🎂🎂
1230,0.71322584,🙌🙏
1231,0.71293116,👍⚽
1232,0.712677,🌲❤
1233,0.71254706,🎅🎄☃
1234,0.7125288,😚😚
1235,0.7122248,🙏🏻🥺
1236,0.71183485,😍☕
1237,0.7115915,✨✨✨✨
1238,0.7115257,😊😁
1239,0.711402,⛄☕
1240,0.7113433,❄🍀🌞🤗☕
1241,0.71132606,🌞🌅
1242,0.71123976,☕☀
1243,0.71118,💐💐💐
1244,0.7111592,💚💙
1245,0.7110903,💥❤
1246,0.71104383,🤩🥳
1247,0.7107774,💕❣
1248,0.71054316,😊☃
1249,0.71053094,🕯🕯🕯🕯🕯
1250,0.7099718,🎅🎅
1251,0.70992595,👋✊
1252,0.70989966,💐🙏
1253,0.70952195,😊👍🏻
1254,0.7094016,🤯❤
1255,0.70937955,😁😘
1256,0.70887876,🌃✨
1257,0.708866,🌸🕊
1258,0.7088443,🎄🎅🏼
1259,0.7086164,🤩👍
1260,0.7085342,🥰🤩
1261,0.7084336,💙♥
1262,0.70841986,✌🏻✌🏻
1263,0.70813453,🌺❣
1264,0.7081014,💜💜💜❤
1265,0.70793617,🙏🏻🤍
1266,0.7075731,🙏🏻☘
1267,0.7075493,🙏🥺
1268,0.70744544,👋☕
1269,0.7073272,🐾❤
1270,0.7068784,❄❄
1271,0.7065302,👍♥
1272,0.70621777,😙😙
1273,0.70615244,😘😘🤗🤗
1274,0.70607257,💚🇩🇿
1275,0.70550156,☕😘
1276,0.705379,🌷🌹
1277,0.70530975,❤🤍
1278,0.7052671,🎄🎉
1279,0.70508504,🌺🍃
1280,0.70491135,🌱🌷💕
1281,0.7047078,🥶💦
1282,0.7046269,💓❤
1283,0.7044173,🌷🙏
1284,0.7043469,👍😘
1285,0.7043141,🌺💓
1286,0.7042248,🙏♥
1287,0.7039079,🎵🎵
1288,0.7038708,🍃🌸
1289,0.70377266,☕💛❤
1290,0.7037517,🤘🤘
1291,0.70371234,🙏💐🙏
1292,0.70337385,🫖☕
1293,0.7030928,😊🙏
1294,0.7028741,😭💘
1295,0.70249313,🇧🇭♥
1296,0.7022322,🤩❤
1297,0.70188683,🦅🦅
1298,0.7018354,🙏🌹🙏
1299,0.7016275,🌺🌹☕
1300,0.70125973,🙌🏻🙌🏻
1301,0.70119196,🙏🕯
1302,0.7011743,👋🏻☕
1303,0.7011196,😇🙏
1304,0.70084697,👍😁
1305,0.7007292,🌸☘
1306,0.7005637,☕❄
1307,0.69976205,🤍❣
1308,0.69951415,❤🙏
1309,0.6994693,🌅🌞
1310,0.6993029,☕⛄
1311,0.6992742,😃🌃
1312,0.69916034,💐💐
1313,0.69915706,🙏🍀
1314,0.69895566,🔴❤
1315,0.6988568,‍💋‍👩
1316,0.69881576,😆💕
1317,0.6986599,🙏🙏❤
1318,0.69857615,🙏🤲
1319,0.69844425,🎄😘
1320,0.6983452,🍁🍂
1321,0.69819033,👍👍👍👍👍
1322,0.69811785,🤜🏻🤛🏻
1323,0.6980895,🙏💦
1324,0.6979858,🤲🌹
1325,0.6979316,😊☕
1326,0.6977548,🌸💛
1327,0.6975516,🤍💙
1328,0.6972078,😍🙏
1329,0.69700754,🌸🍃
1330,0.6962906,🙌🏻☕
1331,0.6962596,👀✨
1332,0.6961539,🎂🎂🎂🎂🎊🎊🎊🎁🎁🎁🎁🎉🎉🎉🎉
1333,0.6960345,🙏🏻🌈🙏🏻🕊🙏🏻⚖
1334,0.6959549,😘☀
1335,0.6958178,🕺🕺
1336,0.69578147,😍❄
1337,0.695709,🤞🏻🤞🏻🤞🏻
1338,0.6956928,🙏💐
1339,0.6956528,💪🏼💪🏼
1340,0.69558406,❄🌞🌨🤗☕
1341,0.6953554,🎂🎉
1342,0.69532526,👏🏼👏🏼👏🏼👏🏼
1343,0.695318,☕🍵
1344,0.6952006,🌺💐
1345,0.69510907,😳❤
1346,0.69502175,🍵☕
1347,0.6946228,😊☕🍀
1348,0.69451153,🍃💕
1349,0.69435513,🌨❄
1350,0.6943519,❤🖤
1351,0.69428754,🐥🐰
1352,0.69403213,🙏🙏🌹
1353,0.6939041,👏🏾👏🏾
1354,0.69377726,🙏🏿🙏🏿🙏🏿
1355,0.6934576,🙏🏻🕯🕯🕯
1356,0.69311845,☕🌺🍀🙋
1357,0.69239616,🥀🙏
1358,0.69235253,🙌🏻🙌🏻🙌🏻
1359,0.69228375,❤🔥
1360,0.6921295,💪👏
1361,0.6920408,🙏✨
1362,0.69197667,😊🎶
1363,0.6919364,😊😊☕
1364,0.6919107,😭💦
1365,0.6918744,🍻🍻
1366,0.69163907,👏✨
1367,0.69084346,💚💛
1368,0.6907115,👍✅
1369,0.690652,☕🎄
1370,0.6904975,‍💋‍👩👩‍❤
1371,0.6904787,🥐🥐☕
1372,0.69036204,😗😗
1373,0.6899917,🖤🔥
1374,0.6896951,🥺🤩
1375,0.68953365,🤍🌿
1376,0.68916875,🌷✨
1377,0.68914133,💚🇵🇰
1378,0.688566,☺☺
1379,0.68851554,🙏🌺
1380,0.6882086,☕🙂
1381,0.6875825,‍💋‍👨
1382,0.6875347,🥺💚
1383,0.6875023,😍💚
1384,0.6874069,🙏🙋‍♂
1385,0.68698364,🍀❄
1386,0.686795,✨😊
1387,0.68665266,✌✌✌
1388,0.68655026,🇶🇦🇶🇦🇶🇦
1389,0.68608105,🤲🇹🇷☕
1390,0.68597245,🇧🇩✌
1391,0.68589926,😭💓
1392,0.68524414,🤟🤟
1393,0.68509644,😭💕
1394,0.6848696,🙌🏾🙌🏾🙌🏾
1395,0.6847487,🇵🇸🇩🇿
1396,0.68466747,🙏🚩🇮🇳
1397,0.68446666,🙏🤞
1398,0.6843527,🙏😔
1399,0.6836495,👏🏻👏🏻👏🏻👏🏻👏🏻
1400,0.68342733,🙏🙏🙏🙏🙏
1401,0.68279135,💚❤💚
1402,0.68275625,☕☘
1403,0.6826135,🌳🇨🇱
1404,0.6824654,🎄🎅🏻
1405,0.68190646,☕🙏🏻☘
1406,0.68177676,🌿🌺😷
1407,0.6816989,💙🧡
1408,0.6816471,🎂🎂
1409,0.68129146,🎁🎁🎁
1410,0.6808308,🙏🌿
1411,0.68061745,💛💙❤
1412,0.6804676,🤲🏼❤
1413,0.68046653,🍀☕
1414,0.68044037,🙏🏽🙏🏽
1415,0.6802577,❤✌
1416,0.68013227,🌻❄
1417,0.679453,🎅🤶
1418,0.6793779,🎄⭐
1419,0.67927414,🥳🥳🥳🥳🥳🥳
1420,0.6788622,🤞🤞🤞🤞
1421,0.67790055,🙇⤵
1422,0.6777935,💯🤩
1423,0.676939,✨🎄
1424,0.6766237,😍👍
1425,0.67644167,😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍
1426,0.6760854,🍀👍
1427,0.67546093,😊💕😘🌹💗
1428,0.675016,🙏🥀
1429,0.6749307,⛄☕❄
1430,0.67444,🙏🏻🙏🏻🙏🏻🙏🏻
1431,0.6741325,🌟❤
1432,0.67363834,🙏❣
1433,0.67356646,🥐🥖🧀🍪🍪🍪🙏🏻⚓
1434,0.6734898,🥐☕
1435,0.6730149,❕❕
1436,0.672998,😉❤
1437,0.6729882,🎄🎅⛄
1438,0.67294335,🙏🕉
1439,0.6725739,🥶❄
1440,0.6725324,👍😊
1441,0.67247975,👍✨
1442,0.67244166,🚩🙏🏻
1443,0.672426,🇧🇩🇧🇩🇧🇩
1444,0.67236,🍻🍻🍻
1445,0.67210793,💖🌷🌹
1446,0.67205197,🌹🌿
1447,0.67180383,🇩🇿🇩🇿🇩🇿❤
1448,0.67154455,💐🌿
1449,0.6715114,😌✨
1450,0.6715058,😊❤
1451,0.67110145,🖤🖤🖤
1452,0.6707716,🌳✊
1453,0.67063427,🎅🎁
1454,0.6704643,😉☺
1455,0.6698419,🤘🤘🤘
1456,0.6696369,🇶🇦🇶🇦
1457,0.669458,🎅🏼🎄
1458,0.6684874,👏👏👏👏👏👏👏
1459,0.66838074,🌺🙏
1460,0.6679582,🍳☕
1461,0.66794413,🇮🇳🇮🇳
1462,0.6673665,😘☕
1463,0.6670284,👑👑
1464,0.6669494,🙏🙏🙏🙏🙏🙏🙏
1465,0.66656005,🤲☺
1466,0.66637087,🤘🔥🤘
1467,0.66630185,🌹🙏🌹
1468,0.66564673,🤩🎁🎉
1469,0.66548383,😳💦
1470,0.6652451,🎅🎅🎅
1471,0.66516995,💜💚
1472,0.6651627,❄❄❄
1473,0.6650938,💙🖤
1474,0.66509366,🙏🏼🙏🏼🌹🌹
1475,0.6650133,🍀🍀
1476,0.6647137,🎁🎁
1477,0.6642417,🤞🏻🤞🏻
1478,0.6641741,😁🌹
1479,0.6641197,🤲🏻🤲🏻🤲🏻
1480,0.6637258,😆✨
1481,0.66363204,😅💦
1482,0.6634642,🧿🧿🧿
1483,0.663327,💜💛
1484,0.6631642,🤞🍀
1485,0.66270363,👌❤
1486,0.66255176,🌹🌹🌹
1487,0.66249776,😭🥰
1488,0.662133,🎄☕❄
1489,0.6617596,👍👌
1490,0.66130894,🤗💕
1491,0.66081476,💋🍀☕🌺
1492,0.660697,💪❤
1493,0.66006625,🤲❤
1494,0.65981925,🙏🏾❤
1495,0.65976554,🕷❤
1496,0.65928113,🤗🌨🌞❄☕
1497,0.65924144,🌱🌱
1498,0.65919554,😆🎵🎵
1499,0.6591813,👋👋👋
1500,0.6590314,🤗🌞❄☕
1501,0.65841264,🎄☃
1502,0.6573812,🌿🌹
1503,0.6573292,🎄🎅🎁
1504,0.65697694,🇩🇿💚
1505,0.65674484,🤗😘
1506,0.6556401,🙏🏼🙏🏼🙏🏼🙏🏼
1507,0.65563524,💪🏼💪🏼💪🏼
1508,0.65563273,👏🚩
1509,0.65495205,🇶🇦♥
1510,0.6543879,🍀❤
1511,0.6534933,🎊🎉
1512,0.6533965,🌺💐🙏
1513,0.65330565,🤗🤗🤗
1514,0.6529336,💤💤💤
1515,0.65227085,🖤✨
1516,0.65214354,⛄☕🎄
1517,0.6520981,🖤💙
1518,0.6511117,🍀🍀🍀
1519,0.6506909,😁☕
1520,0.6501234,😭✨
1521,0.6498419,🌸🌸🌸
1522,0.64854246,😊✨
1523,0.64845514,👏🏾👏🏾👏🏾
1524,0.648322,🔥💪
1525,0.6480571,🍀😘
1526,0.64779776,💗💗💗💗💗💗💗
1527,0.64775765,😍🙏☕
1528,0.64725924,😱😱😱🔥🔥🔥😍😍😍🥰🥰🥰😘😘😘🔥🔥🔥😱😱😱
1529,0.6471907,🥀❤
1530,0.6471103,🤣🖐
1531,0.64623713,😊✌
1532,0.646114,💫💫
1533,0.64565897,😔♥
1534,0.6453793,🤲🥺
1535,0.64528143,💐🌺
1536,0.6446769,💚❤
1537,0.64447844,🎄☕⛄
1538,0.6443438,🌿🌿
1539,0.64431036,🍒🍒🍒🍒
1540,0.64397395,😭💙
1541,0.6439556,🤲🏻❤
1542,0.6426734,✨❤
1543,0.64176846,🌹❤
1544,0.641765,🍁☘
1545,0.64164037,😇😇😇
1546,0.6414821,😆👍
1547,0.640937,🙏🏻❤
1548,0.6409284,🎁🤍
1549,0.64083374,💋💋💋
1550,0.6407522,🚩🙏🚩
1551,0.63998187,🥳🥳🥳🥳🥳
1552,0.63984776,🍓🍓
1553,0.63968575,🥇🏆
1554,0.6396273,😆❤
1555,0.63941765,🔥🖤
1556,0.6391129,⭐⭐⭐
1557,0.63905877,🤲🙏
1558,0.63903475,🥺🙏🏻
1559,0.63899636,🔥♥
1560,0.63862824,❤🇻🇪
1561,0.638317,🙂✨
1562,0.6381307,🇧🇩🇧🇩
1563,0.6377853,👍🙏
1564,0.6375418,🥳🎉
1565,0.63600636,🤲🤲🤲🤲
1566,0.6354441,🤍🖤
1567,0.6346162,😸😸🐾💙🐾
1568,0.6342583,🙏😭
1569,0.6340167,🇶🇦❤
1570,0.6339679,🌼🙏
1571,0.6334686,💚🤍
1572,0.63329357,👍👍👍👍
1573,0.63315433,🙌✨
1574,0.6328756,🌳☝
1575,0.6320065,🇧🇭❤
1576,0.6315808,💯❤
1577,0.6314995,😇😇
1578,0.6313586,🙏🏽🙏🏽🙏🏽
1579,0.6307116,👍❤
1580,0.6302765,🕋🕌
1581,0.63026506,😘💞
1582,0.62915075,🙏🏼🙏🏼
1583,0.6281658,🎉🥳
1584,0.62755376,🎀🎀
1585,0.62696886,💪🔥
1586,0.6267962,🌸💞
1587,0.6261156,🥺🤲🏻
1588,0.62603456,🇨🇱🇨🇱
1589,0.6256575,🎄❄
1590,0.6246351,⬜⬛⬜
1591,0.62448186,🤲🏻🤲🏻
1592,0.6244689,🌲🌲🌲
1593,0.6239481,😁🙏
1594,0.62341696,❤❤❤❤❤❤
1595,0.622777,🇶🇦🤍
1596,0.62271345,☕☕
1597,0.6226703,🙏🙏🙏🙏🙏🙏
1598,0.62253404,🚗💨
1599,0.6220684,🥺✨
1600,0.6216645,🖤🖤
1601,0.6213395,🍳☕🍞
1602,0.62098324,✌✌
1603,0.6202463,🌟🌟🌟
1604,0.61969,🥺🙏
1605,0.6192502,🌹🙏
1606,0.6179309,🇨🇱❤
1607,0.6163398,🙏🏻🚩
1608,0.61552644,✊✊✊
1609,0.6154469,🏆🥇
1610,0.6145784,🌳❤
1611,0.61364686,🎉🎊
1612,0.6132101,🏆🏆🏆🏆
1613,0.61305094,💚💚💚💚💚
1614,0.61197287,😘💕
1615,0.6110502,🌅🙏
1616,0.61057633,🖤🤍
1617,0.61056626,🤗🤗
1618,0.60957557,👑👑👑
1619,0.60831296,🇧🇩❤
1620,0.607226,🌳🌳🌳🌳🌳
1621,0.60684806,🌻🌱
1622,0.6051369,🏆🏆
1623,0.60432446,🇻🇪📢
1624,0.6042825,🙏🏼🙏🏼🙏🏼
1625,0.6039838,🥀🥀
1626,0.60397404,🥦🍯
1627,0.60375094,🤍❤
1628,0.6030063,🙏🙏🚩
1629,0.6026539,💞💐
1630,0.6026386,🤲🏻🤍
1631,0.6021003,🙏🏻😭
1632,0.60208213,🧿🧿
1633,0.60052663,👍👏
1634,0.5987972,💪🏻💪🏻
1635,0.59819275,🇨🇱🇨🇱🇨🇱
1636,0.5976311,🖤💛
1637,0.59719765,😊👍
1638,0.5947299,🎁🎄
1639,0.5941733,☮💞😇🇸🇪🎶🏴‍☠
1640,0.5938834,🚩🚩🚩🚩🚩🚩🚩🚩
1641,0.5931976,🎄❤
1642,0.5892448,🤲😇
1643,0.5862142,✊✊
1644,0.5851516,😃👍
1645,0.5850661,🕯🕯🕯🕯
1646,0.5845944,💪✌
1647,0.5837703,🙏🌹
1648,0.5827056,🎄🎄🎄
1649,0.5819597,😎👍
1650,0.5806911,💪🏻💪🏻💪🏻
1651,0.5805595,🤲🤲
1652,0.5804862,🙏❤
1653,0.5793483,🎅🎄
1654,0.57867193,🤲🤲🤲
1655,0.57861024,👊👊
1656,0.577188,🤞🤞
1657,0.5746931,💙🤍
1658,0.5736859,🎶❤
1659,0.5733736,🙏🏾🙏🏾
1660,0.5727458,👍💪
1661,0.5714314,🌳🌳
1662,0.5706003,👨‍❤
1663,0.5697731,🙏🏻🙏🏻🙏🏻
1664,0.5695665,🔝🔝
1665,0.56720734,🖤❤
1666,0.5634148,🎄🎄
1667,0.5629483,👌👏
1668,0.5619548,🎄🎁
1669,0.56129587,🌳🌳🌳🌳
1670,0.55936575,🕯🕯🕯
1671,0.5592283,🧡🖤
1672,0.5590099,💪👍
1673,0.5590087,🙌🙌
1674,0.5568445,🌳🌳🌳
1675,0.55676854,🇨🇱✌
1676,0.5555588,🎅🏻🎄
1677,0.5539515,💙💛
1678,0.5528574,👋👋
1679,0.54741406,🙏😎
1680,0.54346097,🎄✨
1681,0.54238486,🤜🤛
1682,0.54100716,🙏🏻🙏🏻
1683,0.5395489,😉👍
1684,0.53696835,✨✨✨
1685,0.53495395,🎅🎁🎄
1686,0.534801,🙌🙌🙌
1687,0.53204346,🔴⚫
1688,0.53143513,🎄🎅
1689,0.5285489,✨✨
1690,0.5252397,💛❤
1691,0.52266276,♥♥♥♥
1692,0.5169113,🖤🥀
1693,0.5068332,💛💙
1694,0.49937987,💙❤
1695,0.49039274,🙏🙏🙏🙏
1696,0.48938325,💛🖤
1697,0.4494381,🔵⚪
1698,0.4314003,🔝🔝🔝
1699,0.42437425,🔴⚪
